,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal,year
2766,1335858,da ROCHA Dayane,Female,30,BRA,Brazil,HBL,Handball,Women Team,11,NA,2020
2767,1335812,da ROSA Rangel,Male,25,BRA,Brazil,HBL,Handball,Men Team,10,NA,2020
2768,1353792,da SILVA Ana Carolina,Female,30,BRA,Brazil,VVO,Volleyball,Women Team,2,Silver,2020
2769,1354916,da SILVA Chayenne,Female,21,BRA,Brazil,ATH,Athletics,Women's 400m Hurdles,NA,NA,2020
2770,1314194,da SILVA COSTA Thalia,Female,24,BRA,Brazil,RUG,Rugby Sevens,Women Team,11,NA,2020
2771,1314195,da SILVA COSTA Thalita,Female,24,BRA,Brazil,RUG,Rugby Sevens,Women Team,11,NA,2020
2772,1354926,da SILVA Daniel Chaves,Male,33,BRA,Brazil,ATH,Athletics,Men's Marathon,NA,NA,2020
2773,1354958,da SILVA Izabela,Female,26,BRA,Brazil,ATH,Athletics,Women's Discus Throw,11,NA,2020
2774,1451085,da SILVA Myriam,Female,37,CAN,Canada,BOX,Boxing,Women's Welter (64-69kg),9,NA,2020
2775,1355079,da SILVA Tatiane Raquel,Female,31,BRA,Brazil,ATH,Athletics,Women's 3000m Steeplechase,NA,NA,2020
2776,1294852,da SILVA VIEGAS Jose Joao,Male,17,TLS,East Timor,SWM,Swimming,Men's 50m Freestyle,NA,NA,2020
2777,1381625,DABA Tejitu,Female,29,BRN,Bahrain,ATH,Athletics,Women's Marathon,NA,NA,2020
2778,1484697,DABILA Kouadio-Yves,Male,24,CIV,Ivory Coast,FBL,Football,Men Team,7,NA,2020
2779,1331816,DABLA Fabrice,Male,28,TOG,Togo,ATH,Athletics,Men's 100m,NA,NA,2020
2780,1367740,DABONNE Zouleiha Abzetta,Female,28,CIV,Ivory Coast,JUD,Judo,Women -57 kg,17,NA,2020
2781,1344241,DABOVIC Ana,Female,31,SRB,Serbia,BKB,Basketball,Women Team,4,NA,2020
2782,1426134,DABROWSKI Gabriela,Female,29,CAN,Canada,TEN,Tennis,Women's Doubles Team,17,NA,2020
2783,1426134,DABROWSKI Gabriela,Female,29,CAN,Canada,TEN,Tennis,Mixed Doubles Team,9,NA,2020
2784,1459439,DACRES Fedrick,Male,27,JAM,Jamaica,ATH,Athletics,Men's Discus Throw,NA,NA,2020
2785,1330992,DADIC Ivona,Female,27,AUT,Austria,ATH,Athletics,Women's Heptathlon,8,NA,2020
2786,1305011,DAFFARN Luc,Male,23,RSA,South Africa,ROW,Rowing,Men's Pair Team,13,NA,2020
2787,1346285,DAFFINRUD Tonje,Female,29,NOR,Norway,GLF,Golf,Women's Individual Stroke Play,60,NA,2020
2788,1311552,DAGAR Diksha,Female,20,IND,India,GLF,Golf,Women's Individual Stroke Play,50,NA,2020
2789,1436427,DAGHFOUS Yasmine,Female,21,TUN,Tunisia,FEN,Fencing,Women's Sabre Individual,34,NA,2020
2790,1436427,DAGHFOUS Yasmine,Female,21,TUN,Tunisia,FEN,Fencing,Women's Sabre Team,9,NA,2020
2791,1482593,D'AGOSTINO Nicholas,Male,23,AUS,Australia,FBL,Football,Men Team,12,NA,2020
2792,1337906,DAHLBERG Anton,Male,36,SWE,Sweden,SAL,Sailing,Men's Two Person Dinghy - 470 Team,2,Silver,2020
2793,1332166,DAHLKEMPER Abby,Female,28,USA,United States,FBL,Football,Women Team,3,Bronze,2020
2794,1485461,DAHOUK Muna,Female,25,EOR,Refugee Olympic Team,JUD,Judo,Women -63 kg,17,NA,2020
2795,1485461,DAHOUK Muna,Female,25,EOR,Refugee Olympic Team,JUD,Judo,Mixed Team,9,NA,2020
2796,1462004,DAJOMES BARRERA Neisi Patricia,Female,23,ECU,Ecuador,WLF,Weightlifting,Women's 76kg,1,Gold,2020
2797,1347889,DAKE Kyle Douglas,Male,30,USA,United States,WRE,Wrestling,Men's Freestyle 74kg,3,Bronze,2020
2798,1418351,DAKHLAOUI Haithem,Male,26,TUN,Tunisia,WRE,Wrestling,Men's Freestyle 65kg,13,NA,2020
2799,1470169,DAKIN Sam,Male,24,NZL,New Zealand,CTR,Cycling Track,Men's Team Sprint Team,7,NA,2020
2800,1322066,DAL MOLIN Paolo,Male,34,ITA,Italy,ATH,Athletics,Men's 110m Hurdles,NA,NA,2020
2801,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's All-Around,6,NA,2020
2802,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Floor Exercise,NA,NA,2020
2803,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Pommel Horse,NA,NA,2020
2804,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Rings,NA,NA,2020
2805,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Vault,NA,NA,2020
2806,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Parallel Bars,NA,NA,2020
2807,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Horizontal Bar,NA,NA,2020
2808,1406253,DALALOYAN Artur,Male,25,ROC,Russia,GAR,Artistic Gymnastics,Men's Team,1,Gold,2020
2809,1444126,DALEY Thomas,Male,27,GBR,Great Britain,DIV,Diving,Men's 10m Platform,3,Bronze,2020
2810,1444126,DALEY Thomas,Male,27,GBR,Great Britain,DIV,Diving,Men's Synchronised 10m Platform Team,1,Gold,2020
2811,1425912,DALGATOVA Saadat,Female,32,ROC,Russia,BOX,Boxing,Women's Welter (64-69kg),17,NA,2020
2812,1331934,DALHAUSSER Philip,Male,41,USA,United States,VBV,Beach Volleyball,Men Team,9,NA,2020
2813,1322067,DALLAVALLE Andrea,Male,21,ITA,Italy,ATH,Athletics,Men's Triple Jump,9,NA,2020
2814,1332218,DALLMAN-WEISS Lara,Female,32,USA,United States,SAL,Sailing,Women's Two Person Dinghy - 470 Team,12,NA,2020
2815,1357227,D'ALMEIDA Marcus,Male,23,BRA,Brazil,ARC,Archery,Mixed Team,20,NA,2020
2816,1357227,D'ALMEIDA Marcus,Male,23,BRA,Brazil,ARC,Archery,Men's Individual,9,NA,2020
2817,1282041,DALY Nicola,Female,33,IRL,Ireland,HOC,Hockey,Women Team,10,NA,2020
2818,1464736,DALY Rachel,Female,29,GBR,Great Britain,FBL,Football,Women Team,7,NA,2020
2819,1333923,D'AMATO Alice,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's All-Around,20,NA,2020
2820,1333923,D'AMATO Alice,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
2821,1333923,D'AMATO Alice,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
2822,1333923,D'AMATO Alice,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
2823,1333923,D'AMATO Alice,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
2824,1333923,D'AMATO Alice,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Team,4,NA,2020
2825,1333927,D'AMATO Asia,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's All-Around,NA,NA,2020
2826,1333927,D'AMATO Asia,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
2827,1333927,D'AMATO Asia,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
2828,1333927,D'AMATO Asia,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
2829,1333927,D'AMATO Asia,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
2830,1333927,D'AMATO Asia,Female,18,ITA,Italy,GAR,Artistic Gymnastics,Women's Team,4,NA,2020
2831,1353895,D'AMOUR Nicholas,Male,19,ISV,Virgin Islands,ARC,Archery,Men's Individual,33,NA,2020
2832,1366904,DANANI Santiago,Male,25,ARG,Argentina,VVO,Volleyball,Men Team,3,Bronze,2020
2833,1439948,DANCETTE Blandine,Female,33,FRA,France,HBL,Handball,Women Team,1,Gold,2020
2834,1337708,DANESI Anna,Female,25,ITA,Italy,VVO,Volleyball,Women Team,6,NA,2020
2835,1294277,DANIEL Benjamin,Male,20,RSA,South Africa,SAL,Sailing,Men's Skiff - 49er Team,18,NA,2020
2836,1286569,DANIEL Rahel,Female,19,ERI,Eritrea,ATH,Athletics,Women's 5000m,NA,NA,2020
2837,1316057,DANIEL Taro,Male,28,JPN,Japan,TEN,Tennis,Men's Singles,33,NA,2020
2838,1316057,DANIEL Taro,Male,28,JPN,Japan,TEN,Tennis,Men's Doubles Team,17,NA,2020
2839,1464971,DANIELL Marcus,Male,31,NZL,New Zealand,TEN,Tennis,Men's Doubles Team,3,Bronze,2020
2840,1281896,DANIELS Cathal,Male,24,IRL,Ireland,EQU,Equestrian,Eventing Team,8,NA,2020
2841,1281896,DANIELS Cathal,Male,24,IRL,Ireland,EQU,Equestrian,Eventing Individual,NA,NA,2020
2842,1425993,DANIELS Haley,Female,30,CAN,Canada,CSL,Canoe Slalom,Women's Canoe,22,NA,2020
2843,1459039,DANIELS Teahna,Female,24,USA,United States,ATH,Athletics,Women's 100m,7,NA,2020
2844,1459039,DANIELS Teahna,Female,24,USA,United States,ATH,Athletics,Women's 4 x 100m Relay Team,2,Silver,2020
2845,1428143,DANILENKO Dmitriy,Male,26,ROC,Russia,FEN,Fencing,Men's Sabre Team,7,NA,2020
2846,1408457,DANILOVA Iana,Female,25,ROC,Russia,RUG,Rugby Sevens,Women Team,8,NA,2020
2847,1422040,DANO Nina,Female,21,SWE,Sweden,HBL,Handball,Women Team,4,NA,2020
2848,1466256,DANSOU Marc Pascal Pierre,Male,37,BEN,Benin,SWM,Swimming,Men's 50m Freestyle,NA,NA,2020
2849,1900192,DANTE Djenebou,Female,32,MLI,Mali,ATH,Athletics,Women's 100m,NA,NA,2020
2850,1444792,DANYLENKO Danylo,Male,26,UKR,Ukraine,ATH,Athletics,4 x 400m Relay Mixed,NA,NA,2020
2851,1449482,DAO Youssouf,Male,23,CIV,Ivory Coast,FBL,Football,Men Team,7,NA,2020
2852,1286147,DARCHINYAN Arman,Male,27,ARM,Armenia,BOX,Boxing,Men's Middle (69-75kg),5,NA,2020
2853,1282075,DARDIS Billy,Male,26,IRL,Ireland,RUG,Rugby Sevens,Men Team,10,NA,2020
2854,1304994,DARIES Naveen,Female,19,RSA,South Africa,GAR,Artistic Gymnastics,Women's All-Around,NA,NA,2020
2855,1304994,DARIES Naveen,Female,19,RSA,South Africa,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
2856,1304994,DARIES Naveen,Female,19,RSA,South Africa,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
2857,1304994,DARIES Naveen,Female,19,RSA,South Africa,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
2858,1304994,DARIES Naveen,Female,19,RSA,South Africa,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
2859,1408757,DARJ Max,Male,29,SWE,Sweden,HBL,Handball,Men Team,5,NA,2020
2860,1439922,DARLEUX Cleopatre,Female,32,FRA,France,HBL,Handball,Women Team,1,Gold,2020
2861,1484033,DARMANIN Lisa,Female,29,AUS,Australia,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,5,NA,2020
2862,1444022,DARQUEA Daniela,Female,26,ECU,Ecuador,GLF,Golf,Women's Individual Stroke Play,38,NA,2020
2863,1402572,DARSIGNY Tali,Female,23,CAN,Canada,WLF,Weightlifting,Women's 59kg,9,NA,2020
2864,1301786,DARWISH Ramadan,Male,33,EGY,Egypt,JUD,Judo,Men -100 kg,9,NA,2020
2865,1304325,DAS Atanu,Male,29,IND,India,ARC,Archery,Men's Individual,9,NA,2020
2866,1304325,DAS Atanu,Male,29,IND,India,ARC,Archery,Men's Team,8,NA,2020
2867,1302489,DASCALU Vlad,Male,23,ROU,Romania,MTB,Cycling Mountain Bike,Men's Cross-country,7,NA,2020
2868,1323939,DASHDAVAA Amartuvshin,Male,33,MGL,Mongolia,JUD,Judo,Men -60 kg,17,NA,2020
2869,1512372,DASHTI Lara,Female,17,KUW,Kuwait,SWM,Swimming,Women's 50m Freestyle,NA,NA,2020
2870,1344507,DATUNASHVILI Zurabi,Male,30,SRB,Serbia,WRE,Wrestling,Men's Greco-Roman 87kg,3,Bronze,2020
2871,1320529,DAUBE Hannes,Male,21,USA,United States,WPO,Water Polo,Men Team,6,NA,2020
2872,1319973,DAUDET Joris,Male,30,FRA,France,BMX,Cycling BMX Racing,Men,NA,NA,2020
2873,1308643,DAUMONT Paul,Male,21,BUR,Burkina Faso,CRD,Cycling Road,Men's Road Race,NA,NA,2020
2874,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's All-Around,18,NA,2020
2875,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Floor Exercise,NA,NA,2020
2876,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Pommel Horse,NA,NA,2020
2877,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Rings,NA,NA,2020
2878,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Vault,NA,NA,2020
2879,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Parallel Bars,2,Silver,2020
2880,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Horizontal Bar,NA,NA,2020
2881,1329936,DAUSER Lukas,Male,28,GER,Germany,GAR,Artistic Gymnastics,Men's Team,8,NA,2020
2882,1281774,DAVARPANAH Saeid,Male,33,IRI,Iran,BKB,Basketball,Men Team,12,NA,2020
2883,1286698,DAVEUA Raijieli,Female,29,FIJ,Fiji,RUG,Rugby Sevens,Women Team,3,Bronze,2020
2884,1473300,DAVEY Tarryn,Female,25,NZL,New Zealand,HOC,Hockey,Women Team,8,NA,2020
2885,1280997,DAVID Areneo,Male,26,MAW,Malawi,ARC,Archery,Men's Individual,33,NA,2020
2886,1360480,DAVID Cergia,Female,30,HON,Honduras,JUD,Judo,Women -63 kg,NA,NA,2020
2887,1391330,DAVID Yanis Esmeralda,Female,23,FRA,France,ATH,Athletics,Women's Long Jump,NA,NA,2020
2888,1311660,DAVIDOVICH FOKINA Alejandro,Male,22,ESP,Spain,TEN,Tennis,Men's Singles,9,NA,2020
2889,1311660,DAVIDOVICH FOKINA Alejandro,Male,22,ESP,Spain,TEN,Tennis,Men's Doubles Team,17,NA,2020
2890,1284780,DAVIDS Angelo,Male,22,RSA,South Africa,RUG,Rugby Sevens,Men Team,5,NA,2020
2891,1284782,DAVIDS Selvyn,Male,27,RSA,South Africa,RUG,Rugby Sevens,Men Team,5,NA,2020
2892,1284781,DAVIDS Zain,Male,24,RSA,South Africa,RUG,Rugby Sevens,Men Team,5,NA,2020
2893,1470800,DAVIDSON Madaline,Female,22,NZL,New Zealand,GTR,Trampoline Gymnastics,Women,NA,NA,2020
2894,1332242,DAVIDSON Tierna,Female,22,USA,United States,FBL,Football,Women Team,3,Bronze,2020
2895,1473301,DAVIES Frances,Female,24,NZL,New Zealand,HOC,Hockey,Women Team,8,NA,2020
2896,1481552,DAVIES Rose,Female,21,AUS,Australia,ATH,Athletics,Women's 5000m,NA,NA,2020
2897,1440044,DAVIES Sarah,Female,28,GBR,Great Britain,WLF,Weightlifting,Women's 64kg,5,NA,2020
2898,1468803,DAVIS Alex,Male,28,GBR,Great Britain,RUG,Rugby Sevens,Men Team,4,NA,2020
2899,1309312,DAVIS Keyshawn,Male,22,USA,United States,BOX,Boxing,Men's Light (57-63kg),2,Silver,2020
2900,1705530,DAVIS Leo,Male,29,RSA,South Africa,SAL,Sailing,Men's One Person Dinghy (Heavyweight) - Finn,19,NA,2020
2901,1477720,DAVIS Stephanie,Female,30,GBR,Great Britain,ATH,Athletics,Women's Marathon,39,NA,2020
2902,1712586,DAVIS Tara,Female,22,USA,United States,ATH,Athletics,Women's Long Jump,6,NA,2020
2903,1348115,DAVISON Benjamin,Male,25,USA,United States,ROW,Rowing,Men's Eight Team,4,NA,2020
2904,1443330,DAVISON Charley-Sian,Female,27,GBR,Great Britain,BOX,Boxing,Women's Fly (48-51kg),9,NA,2020
2905,1285039,DAVOUDI Ali,Male,22,IRI,Iran,WLF,Weightlifting,Men's +109kg,2,Silver,2020
2906,1282141,DAVTYAN Artur,Male,29,ARM,Armenia,GAR,Artistic Gymnastics,Men's Pommel Horse,NA,NA,2020
2907,1282141,DAVTYAN Artur,Male,29,ARM,Armenia,GAR,Artistic Gymnastics,Men's Vault,3,Bronze,2020
2908,1439733,DAVYDOVA Daria,Female,30,ROC,Russia,JUD,Judo,Women -63 kg,17,NA,2020
2909,1439733,DAVYDOVA Daria,Female,30,ROC,Russia,JUD,Judo,Mixed Team,5,NA,2020
2910,1484172,DAWSON Angus,Male,20,AUS,Australia,ROW,Rowing,Men's Eight Team,6,NA,2020
2911,1464420,DAWSON Erica,Female,27,NZL,New Zealand,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,12,NA,2020
2912,1444676,DAWSON Jacob,Male,27,GBR,Great Britain,ROW,Rowing,Men's Eight Team,3,Bronze,2020
2913,1444166,DAWSON Kathleen,Female,23,GBR,Great Britain,SWM,Swimming,Women's 100m Backstroke,6,NA,2020
2914,1444166,DAWSON Kathleen,Female,23,GBR,Great Britain,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,1,Gold,2020
2915,1483099,DAWSON Matthew,Male,27,AUS,Australia,HOC,Hockey,Men Team,2,Silver,2020
2916,1401416,DAY Noelani Malia,Female,18,TGA,Tonga,SWM,Swimming,Women's 50m Freestyle,NA,NA,2020
2917,1481550,DAY Riley,Female,21,AUS,Australia,ATH,Athletics,Women's 200m,NA,NA,2020
2918,1279937,DAYAN Ofir,Female,21,ISR,Israel,GRY,Rhythmic Gymnastics,Group All-Around Team,6,NA,2020
2919,1308767,DAYIBEKOVA Zaynab,Female,18,UZB,Uzbekistan,FEN,Fencing,Women's Sabre Individual,8,NA,2020
2920,1335851,de ARAUJO Tamires,Female,27,BRA,Brazil,HBL,Handball,Women Team,11,NA,2020
2921,1335816,de ARRUDA Renata,Female,22,BRA,Brazil,HBL,Handball,Women Team,11,NA,2020
2922,1361219,de BEVER ELLIOT McKenna,Female,25,PER,Peru,SWM,Swimming,Women's 100m Backstroke,NA,NA,2020
